matricula;latitude;longitude
1591906;-28,742142;-52,854645
1591907;-28,742199;-52,854668
2623247;-28,742216;-52,854797
1591908;-28,742285;-52,854893
2623251;-28,742294;-52,854977
1591910;-28,742172;-52,855034
1591911;-28,742155;-52,855137
1591909;-28,742216;-52,855076
1591912;-28,742289;-52,855057
1591914;-28,742466;-52,855293
1591915;-28,742485;-52,855366
1591916;-28,742508;-52,855442
1591917;-28,742554;-52,85549
1591918;-28,74258;-52,855537
1591919;-28,742615;-52,855595
1591920;-28,742655;-52,855682
1591921;-28,742687;-52,855724
1591922;-28,742725;-52,855824
1591923;-28,742626;-52,855927
1591924;-28,742779;-52,855965
1591925;-28,742792;-52,855995
1591926;-28,742805;-52,856037
2789056;-28,742847;-52,856033
1591927;-28,742828;-52,856052
1591928;-28,742905;-52,856228
1591929;-28,742907;-52,85624
2652267;-28,742947;-52,856316
1591933;-28,743013;-52,8565
1591930;-28,742998;-52,8565
1591931;-28,742887;-52,85652
1591932;-28,742857;-52,85661
1591934;-28,742987;-52,856613
1591935;-28,743013;-52,85661
1591936;-28,74309;-52,856552
1591937;-28,743122;-52,856525
1591939;-28,74321;-52,856445
1591938;-28,743212;-52,856388
1591940;-28,743362;-52,856335
1591941;-28,743282;-52,856327
1591942;-28,743214;-52,856365
1591943;-28,743061;-52,856342
2011312;-28,743002;-52,856228
1591944;-28,743027;-52,856182
1591945;-28,74298;-52,856136
1591947;-28,742924;-52,8561
1591946;-28,742912;-52,85608
2747969;-28,742928;-52,856026
1591948;-28,742863;-52,855938
1591949;-28,74302;-52,8559
1591950;-28,742826;-52,855827
1591951;-28,74277;-52,855762
2418849;-28,742767;-52,855705
1591952;-28,74271;-52,855644
1591953;-28,7427;-52,855606
1591954;-28,742682;-52,855534
1591955;-28,74266;-52,85549
1591957;-28,742624;-52,85541
1591956;-28,742601;-52,855392
1591958;-28,742561;-52,85526
1591959;-28,742512;-52,855198
1591960;-28,742418;-52,855003
1591913;-28,742392;-52,854973
1591961;-28,742512;-52,85494
1591962;-28,742565;-52,854843
1591963;-28,742517;-52,854828
1591964;-28,742485;-52,854836
1591965;-28,742395;-52,85486
2299901;-28,742271;-52,854717
1591966;-28,742228;-52,85466
1591967;-28,742235;-52,854576
1591968;-28,742199;-52,854507
1591969;-28,74221;-52,85449
1591970;-28,74218;-52,85444
1591971;-28,742182;-52,854332
1591972;-28,742046;-52,854248
1591973;-28,742044;-52,854202
2263784;-28,74203;-52,854134
1591974;-28,742027;-52,854095
1591975;-28,742018;-52,85408
2719765;-28,741991;-52,85407
1591976;-28,741955;-52,853996
1591977;-28,741941;-52,853962
1591978;-28,741943;-52,853863
1591980;-28,741823;-52,853745
1591981;-28,741795;-52,853657
1591983;-28,741737;-52,853363
1591984;-28,741898;-52,853283
1591985;-28,741823;-52,853252
1592763;-28,74181;-52,85327
1591986;-28,741755;-52,8533
1591982;-28,741693;-52,853268
1591987;-28,741611;-52,85329
1591988;-28,741503;-52,853016
1591990;-28,741503;-52,853016
1591989;-28,741476;-52,852997
1591885;-28,741447;-52,852978
1591992;-28,741497;-52,8529
1591991;-28,741432;-52,852905
1591993;-28,74137;-52,852768
2288240;-28,741282;-52,852684
1591994;-28,741325;-52,852543
1591996;-28,74141;-52,852516
1591995;-28,741386;-52,85248
1591873;-28,741085;-52,852337
1591871;-28,741041;-52,85222
1984776;-28,740917;-52,85175
1592762;-28,74091;-52,851696
1592000;-28,740496;-52,850918
1592001;-28,74049;-52,850872
2799828;-28,74048;-52,850857
1592002;-28,740446;-52,85082
1592004;-28,740395;-52,85071
1592005;-28,740381;-52,850582
1592007;-28,740376;-52,850285
1592010;-28,740417;-52,850277
1592009;-28,740456;-52,85018
1592008;-28,740402;-52,85018
1592006;-28,740278;-52,850292
1592011;-28,74015;-52,850197
1592013;-28,740091;-52,850006
1592012;-28,740149;-52,849976
1592015;-28,740044;-52,84991
1592014;-28,740005;-52,849915
1592016;-28,739964;-52,849773
1592017;-28,739933;-52,84974
1592018;-28,73991;-52,84963
1592019;-28,739866;-52,849598
1592020;-28,73984;-52,84951
1592021;-28,739838;-52,84946
1592022;-28,739788;-52,849457
1592023;-28,739798;-52,849342
1592026;-28,739681;-52,849133
2354824;-28,739586;-52,848953
1592024;-28,739786;-52,849167
1592025;-28,739845;-52,84919
1592027;-28,739721;-52,84903
1592028;-28,739555;-52,848827
1592029;-28,739656;-52,848763
1592030;-28,739773;-52,848686
1592137;-28,739761;-52,84865
1592136;-28,739962;-52,848587
1592135;-28,739998;-52,848625
1592134;-28,74005;-52,848698
1592133;-28,739914;-52,84891
2687557;-28,739918;-52,848957
1592132;-28,739904;-52,848984
1592131;-28,74013;-52,848927
1592130;-28,740152;-52,848995
1592129;-28,740194;-52,84913
1592128;-28,740088;-52,849266
1592127;-28,740105;-52,84933
1592126;-28,740292;-52,84927
1592124;-28,740328;-52,84955
2505806;-28,740257;-52,849617
1592123;-28,740227;-52,8496
2507818;-28,7402;-52,849663
1592122;-28,74024;-52,84969
1592120;-28,740482;-52,849693
1592119;-28,740543;-52,849808
1592118;-28,740398;-52,849987
1592117;-28,740482;-52,850033
1592115;-28,740644;-52,85004
1592116;-28,74063;-52,849995
1592114;-28,740704;-52,850174
1592113;-28,74056;-52,85035
1592112;-28,740553;-52,85046
1592003;-28,740547;-52,850586
1592111;-28,740808;-52,850353
1592110;-28,74083;-52,850407
1592109;-28,740887;-52,85058
1592108;-28,740732;-52,850677
2612902;-28,74072;-52,85072
1592107;-28,740747;-52,85079
1592106;-28,74095;-52,85065
1592105;-28,74101;-52,850773
1592104;-28,741028;-52,8509
1591998;-28,74071;-52,851116
1591999;-28,740652;-52,85115
2448544;-28,74081;-52,851093
1591997;-28,740858;-52,85105
1592103;-28,740896;-52,851036
1592099;-28,741144;-52,850857
1592102;-28,741499;-52,8507
1592101;-28,741411;-52,85065
1592100;-28,741335;-52,850754
1592094;-28,74157;-52,850388
1592098;-28,741102;-52,850742
1592097;-28,74101;-52,85066
1592096;-28,741182;-52,850506
2285334;-28,74119;-52,850452
1592095;-28,741198;-52,85042
1592092;-28,741304;-52,850388
1592093;-28,741312;-52,85025
1592091;-28,741135;-52,850403
1592090;-28,741016;-52,850483
1592089;-28,740921;-52,850376
1592088;-28,740894;-52,850323
1592087;-28,741022;-52,85016
1592086;-28,741133;-52,850082
1592085;-28,741158;-52,85001
1592084;-28,741121;-52,849968
1592083;-28,741102;-52,85
1592082;-28,74095;-52,85011
1592081;-28,740843;-52,85015
1592080;-28,740763;-52,85002
1592079;-28,740744;-52,84992
1592078;-28,740845;-52,849796
1592077;-28,740953;-52,84973
1592076;-28,741;-52,849724
1592075;-28,740988;-52,849644
1592074;-28,740957;-52,8496
1592073;-28,740807;-52,84974
1592072;-28,740767;-52,84976
1592071;-28,74059;-52,849705
1592121;-28,74053;-52,849644
1592070;-28,740585;-52,849594
1592069;-28,74066;-52,849422
1592068;-28,740812;-52,84941
1592067;-28,740831;-52,84933
1592065;-28,740763;-52,84928
1592066;-28,740747;-52,84931
1592064;-28,74064;-52,849342
1592063;-28,740616;-52,849384
1592062;-28,740524;-52,84928
1592125;-28,740353;-52,849155
1592061;-28,74037;-52,84917
1592060;-28,7405;-52,84908
1592059;-28,740648;-52,849033
1592057;-28,740652;-52,848953
1592058;-28,740625;-52,848953
1592056;-28,74061;-52,84888
1592055;-28,740513;-52,84894
1592764;-28,740324;-52,849052
1592054;-28,740246;-52,84895
1592053;-28,740192;-52,848797
1592052;-28,74017;-52,84872
1592051;-28,740122;-52,848606
1592050;-28,74006;-52,848564
1592049;-28,740032;-52,848442
1592047;-28,73993;-52,848255
1592046;-28,739906;-52,848225
2161150;-28,739859;-52,84814
1592045;-28,73981;-52,84804
1592144;-28,739601;-52,848087
1592145;-28,739655;-52,8482
1592143;-28,739532;-52,848206
1592142;-28,7396;-52,848232
1592141;-28,739809;-52,848267
1592140;-28,739855;-52,84833
1592139;-28,739756;-52,84836
1592138;-28,7398;-52,848515
1592048;-28,739855;-52,84856
1592031;-28,739635;-52,84867
1592032;-28,7396;-52,848686
1592033;-28,739506;-52,84878
1592034;-28,739368;-52,8485
1592035;-28,739342;-52,848442
1592036;-28,739346;-52,848392
1592038;-28,739305;-52,848366
1592037;-28,739286;-52,8483
1592039;-28,739265;-52,848152
1591816;-28,7392;-52,84819
1592040;-28,739218;-52,848114
1592042;-28,73914;-52,848026
2758901;-28,741611;-52,83154
2675481;-28,740772;-52,832146
2667555;-28,740753;-52,832203
2667326;-28,740408;-52,83168
2671241;-28,739988;-52,832157
2667364;-28,73986;-52,83217
2667334;-28,739733;-52,832268
2734358;-28,73991;-52,832016
2668952;-28,740036;-52,831936
2667361;-28,740097;-52,83184
2701331;-28,740164;-52,831783
2668955;-28,740232;-52,83168
2667368;-28,740362;-52,831543
2688347;-28,740477;-52,8313
2728849;-28,740051;-52,831112
2667333;-28,73994;-52,831238
2667569;-28,739891;-52,83129
2667337;-28,73978;-52,831383
2678459;-28,739744;-52,83149
2671375;-28,739487;-52,831734
2667507;-28,739288;-52,83182
2668776;-28,739561;-52,831573
2669003;-28,73954;-52,831512
2667447;-28,739647;-52,831326
2667559;-28,739737;-52,831253
2669070;-28,739855;-52,831085
2667374;-28,739727;-52,83048
2667403;-28,739489;-52,830734
2667407;-28,739397;-52,830917
2669065;-28,739357;-52,83094
2670725;-28,738937;-52,831318
2668999;-28,738913;-52,831253
2787580;-28,739208;-52,83081
2671309;-28,739262;-52,830795
2667411;-28,739388;-52,830685
2698493;-28,739435;-52,830635
2715001;-28,739588;-52,83046
2732057;-28,739494;-52,8302
2668963;-28,739023;-52,83031
2707803;-28,739035;-52,830338
2667510;-28,738878;-52,83048
2720405;-28,738733;-52,830624
2745218;-28,738665;-52,83068
2751426;-28,738588;-52,830868
2880397;;
2692810;-28,738543;-52,83082
2789438;-28,738667;-52,830593
2667475;-28,738928;-52,830223
2755173;-28,739017;-52,830154
2667516;-28,73918;-52,829918
2867429;;
2667539;-28,739235;-52,82989
2756886;-28,739943;-52,829014
2842648;-28,740011;-52,829777
2787448;-28,74008;-52,829918
2800834;-28,739527;-52,830124
2861539;-28,74049;-52,83015
2834464;-28,74078;-52,83023
2803081;-28,74144;-52,830338
2751536;-28,7416;-52,830456
2748528;-28,741709;-52,830624
2857980;-28,741827;-52,831787
1592737;-28,741953;-52,83344
1592738;-28,741608;-52,833538
1592739;-28,741453;-52,833626
2306688;-28,74158;-52,833656
1592733;-28,741768;-52,83394
1592732;-28,741385;-52,834232
1592731;-28,741207;-52,83476
2121611;-28,74061;-52,834465
2380905;-28,740286;-52,834885
1592766;-28,74028;-52,83496
2623332;-28,74035;-52,83678
2617887;-28,740414;-52,8374
1592716;-28,740421;-52,837933
1592727;-28,740255;-52,83735
1592728;-28,74028;-52,83722
2180934;-28,740301;-52,837013
1592730;-28,740274;-52,8369
1592725;-28,740065;-52,83606
2710849;-28,739866;-52,83679
1629335;-28,739897;-52,83685
1592729;-28,739983;-52,83714
2459377;-28,739792;-52,837227
2473083;-28,739752;-52,83679
1592726;-28,739695;-52,835484
2584724;-28,739668;-52,835175
2656310;-28,738377;-52,835415
1591290;-28,73787;-52,835743
1591291;-28,737783;-52,836014
1591292;-28,73747;-52,8363
1591294;-28,736917;-52,83694
1591293;-28,737257;-52,83664
1592723;-28,738592;-52,83547
1592722;-28,73864;-52,835903
1592721;-28,738745;-52,837147
1592720;-28,738762;-52,83769
2228776;-28,738813;-52,837837
2170637;-28,738768;-52,838005
2662785;-28,73831;-52,838318
1592719;-28,738964;-52,83819
2164152;-28,738794;-52,8369
2164156;-28,738852;-52,836895
2034058;-28,738764;-52,836216
2261965;-28,738743;-52,835854
1592724;-28,738798;-52,83571
2482924;-28,738987;-52,83696
1592717;-28,739492;-52,83813
2681185;-28,73985;-52,838303
2077045;-28,73942;-52,838387
1592718;-28,739323;-52,838345
2670672;-28,739946;-52,838795
1592715;-28,742104;-52,84743
2499710;-28,743277;-52,84731
1592714;-28,743523;-52,847282
2639498;-28,743977;-52,847157
2199343;-28,744255;-52,84711
2256286;-28,745016;-52,846825
2536232;-28,745846;-52,846493
1592713;-28,746372;-52,846104
2629287;-28,745789;-52,8467
2584516;-28,745834;-52,846794
2571294;-28,745964;-52,84714
2624379;-28,746052;-52,847263
2592004;-28,746077;-52,84737
2594964;-28,746113;-52,847435
2681181;-28,746256;-52,84773
2835582;-28,746279;-52,84785
2710239;-28,746386;-52,847996
2867569;;
2640447;-28,746477;-52,8482
2678477;-28,746565;-52,84837
2817253;-28,746786;-52,84876
2853974;-28,747463;-52,850212
2879435;;
2803085;-28,74778;-52,85109
2871659;;
2873033;;
2869911;;
2874973;;
2860735;-28,726242;-52,847565
2737733;-28,746801;-52,849113
2675501;-28,746729;-52,849113
2640074;-28,746473;-52,8484
2684732;-28,746424;-52,848316
2659442;-28,746387;-52,84824
2635622;-28,746185;-52,847965
2878810;;
2666659;-28,746183;-52,847824
2535938;-28,746061;-52,847736
2533743;-28,746122;-52,847633
2565996;-28,74564;-52,84675
2237154;-28,745262;-52,8468
2675349;-28,745464;-52,847683
2684271;-28,745506;-52,8477
2533737;-28,745712;-52,847515
2752749;-28,74573;-52,84753
2775239;-28,745834;-52,84745
2590526;-28,745604;-52,847775
2625667;-28,74565;-52,84809
2731802;-28,745827;-52,84825
2759481;-28,745909;-52,84833
2631922;-28,745956;-52,84817
2724261;-28,74603;-52,848103
2699596;-28,746078;-52,848244
2627775;-28,746016;-52,848278
2829226;-28,745884;-52,848583
2707611;-28,745914;-52,848633
2725007;-28,74632;-52,848824
2816183;-28,746372;-52,8489
2647879;-28,746517;-52,848843
2652138;-28,746367;-52,84904
2643268;-28,746231;-52,849243
2671267;-28,746239;-52,849377
2855407;-28,746267;-52,849365
2647966;-28,746527;-52,849472
2695012;-28,746592;-52,84939
2695119;-28,746544;-52,84956
2732166;-28,746483;-52,849827
2727734;-28,746517;-52,849907
2845653;-28,74718;-52,851334
2858668;;
2853881;-28,747845;-52,852757
2830462;-28,747986;-52,853123
2853879;-28,747799;-52,852783
1592712;-28,744923;-52,84708
1592711;-28,74451;-52,847137
1592710;-28,744379;-52,84718
1592709;-28,74397;-52,847305
1592708;-28,743414;-52,847435
2290493;-28,742285;-52,84783
2818624;-28,741116;-52,8479
2862461;;
2875503;;
1592707;-28,740725;-52,847992
2867164;;
1992741;-28,741589;-52,848938
2161983;-28,741632;-52,848866
1992500;-28,741741;-52,84881
2161844;-28,741762;-52,84879
1992732;-28,74182;-52,84874
2162038;-28,741829;-52,848755
1996470;-28,741749;-52,84917
1992301;-28,741777;-52,84919
2118671;-28,741795;-52,849186
1993273;-28,74183;-52,849167
2161809;-28,74191;-52,849087
1992895;-28,741983;-52,849037
2162813;-28,742012;-52,849056
1992547;-28,741987;-52,849003
2164492;-28,742117;-52,849087
2164066;-28,741953;-52,849155
1993188;-28,741806;-52,84923
2162639;-28,741774;-52,849308
2163493;-28,741724;-52,849564
1992433;-28,741962;-52,849537
1992689;-28,742;-52,849457
1992507;-28,742064;-52,849346
1992552;-28,742128;-52,84931
1992539;-28,74226;-52,849506
2175218;-28,742243;-52,849472
2185120;-28,742163;-52,84953
2239341;-28,74212;-52,84953
2348579;-28,742071;-52,849556
2340160;-28,741898;-52,849636
2323151;-28,741922;-52,84966
2339611;-28,741968;-52,84995
2359972;-28,742039;-52,84998
2339536;-28,742174;-52,849873
2323034;-28,742224;-52,849888
2325651;-28,742311;-52,849796
2320982;-28,742374;-52,849762
2325849;-28,742376;-52,8498
2325848;-28,742361;-52,84984
2174438;-28,742298;-52,849922
2128378;-28,742172;-52,84995
2118147;-28,742151;-52,849995
2126768;-28,742075;-52,850082
2126813;-28,742214;-52,850296
2323322;-28,742268;-52,850277
1590702;-28,742285;-52,85021
2381064;-28,742308;-52,85023
2168600;-28,742329;-52,85024
2327211;-28,742544;-52,85013
2221564;-28,742537;-52,85009
2128533;-28,742687;-52,85135
2339655;-28,742748;-52,851276
2237795;-28,742788;-52,851246
2243669;-28,742887;-52,85117
2125817;-28,74291;-52,851154
2205728;-28,743002;-52,851116
2240922;-28,742964;-52,851173
2118175;-28,742865;-52,85159
2130041;-28,742826;-52,851616
2145719;-28,742935;-52,85154
2118122;-28,743038;-52,85149
2339580;-28,743074;-52,85145
2117996;-28,743145;-52,85139
2396362;-28,743183;-52,851463
2171605;-28,743183;-52,851513
2117683;-28,743069;-52,851555
2127977;-28,743044;-52,85158
2207512;-28,742952;-52,851646
2127368;-28,74286;-52,85171
2118030;-28,742926;-52,85204
2127750;-28,742983;-52,851913
2118165;-28,743141;-52,85189
2341112;-28,743204;-52,851894
2127635;-28,743282;-52,85182
2127901;-28,743332;-52,851776
2129361;-28,743336;-52,85185
2117356;-28,743334;-52,851864
2199677;-28,743282;-52,851906
2325646;-28,743177;-52,85195
2230122;-28,74311;-52,852013
2118188;-28,742971;-52,852127
2118045;-28,743166;-52,85236
2221725;-28,743256;-52,85231
2220893;-28,743261;-52,852295
2173994;-28,743353;-52,852245
2340221;-28,743395;-52,852184
2117389;-28,74351;-52,85215
2119572;-28,743517;-52,852245
2167501;-28,743498;-52,852238
2234684;-28,74344;-52,852303
2340084;-28,743364;-52,85233
2117348;-28,743305;-52,852375
2169950;-28,743303;-52,852417
2117390;-28,743265;-52,85271
2340237;-28,743368;-52,8527
2285917;-28,743462;-52,852676
2128524;-28,743473;-52,852646
2232640;-28,743534;-52,85261
2158886;-28,743605;-52,85255
2217935;-28,743698;-52,85253
2127891;-28,743711;-52,852573
2128834;-28,74377;-52,85262
2224612;-28,743616;-52,852646
2240911;-28,743475;-52,85272
2117823;-28,743374;-52,852783
2117767;-28,743486;-52,853104
2118407;-28,743555;-52,85306
2340438;-28,743626;-52,85302
2219388;-28,743689;-52,852997
2339265;-28,743868;-52,85288
2222159;-28,743874;-52,852924
2221217;-28,743887;-52,85294
2339964;-28,743872;-52,852978
2179518;-28,743793;-52,85301
2155316;-28,743715;-52,85306
2225489;-28,74365;-52,853104
2117660;-28,74356;-52,85316
2117552;-28,743582;-52,85345
2244385;-28,74373;-52,85347
2142716;-28,743757;-52,853394
2117385;-28,743746;-52,853344
2219093;-28,74401;-52,8533
2119591;-28,744034;-52,853294
2153629;-28,744026;-52,853344
2127022;-28,74407;-52,85333
2193272;-28,743958;-52,853428
2118208;-28,743923;-52,85343
2227619;-28,743912;-52,853466
2186231;-28,743816;-52,853504
2143867;-28,743887;-52,853794
2118113;-28,743933;-52,853786
2247528;-28,744001;-52,853756
2247523;-28,744026;-52,85375
2151340;-28,744171;-52,853645
2173050;-28,744186;-52,853653
2117856;-28,74423;-52,85367
2131270;-28,744244;-52,853687
2234676;-28,744204;-52,853706
2164802;-28,744102;-52,853794
2117664;-28,743938;-52,853928
2117649;-28,743916;-52,853947
2117388;-28,743958;-52,854195
2202190;-28,744043;-52,854206
2151787;-28,744156;-52,854134
2195774;-28,744213;-52,85412
2172692;-28,744371;-52,854015
2225984;-28,74437;-52,853992
2151203;-28,74438;-52,854073
2269947;-28,74438;-52,85408
2117658;-28,744295;-52,854115
2143870;-28,744226;-52,85419
2117992;-28,74418;-52,854225
2153339;-28,7441;-52,854275
2248932;-28,744118;-52,854565
2189470;-28,744272;-52,854527
2185819;-28,744364;-52,85446
2117938;-28,74448;-52,85442
2117386;-28,744486;-52,85445
2155404;-28,744492;-52,854424
2205942;-28,744614;-52,854424
2127905;-28,744596;-52,854465
2117793;-28,744448;-52,85452
2117334;-28,7444;-52,85456
2263128;-28,744318;-52,854614
2118194;-28,744175;-52,854717
2170758;-28,744394;-52,854897
2118577;-28,74447;-52,85491
2147827;-28,744495;-52,854885
2234675;-28,744623;-52,854797
2395543;-28,74466;-52,85481
2117366;-28,744732;-52,854755
2117391;-28,74479;-52,854797
2117487;-28,744734;-52,85483
2224730;-28,744675;-52,854874
2163540;-28,744581;-52,854923
2231526;-28,744526;-52,854996
2127437;-28,744345;-52,855064
2377914;-28,744577;-52,85527
2284024;-28,744625;-52,855255
2118353;-28,744656;-52,85529
2204546;-28,744732;-52,855244
2128401;-28,744831;-52,85517
2208702;-28,74488;-52,855145
2117812;-28,744953;-52,855152
2147845;-28,74493;-52,8552
2117743;-28,744839;-52,855255
2117493;-28,74475;-52,85529
2128832;-28,744673;-52,855354
2127187;-28,744598;-52,855408
2131725;-28,74473;-52,855705
2356283;-28,744793;-52,85568
2118179;-28,744877;-52,855614
2118007;-28,744932;-52,85559
2119930;-28,744986;-52,855583
2838238;-28,744986;-52,855564
2117717;-28,745079;-52,855503
2117940;-28,745089;-52,855503
2857934;-28,74516;-52,855453
2376253;-28,745075;-52,85556
2216653;-28,745026;-52,855625
2181068;-28,744917;-52,855686
2200849;-28,74486;-52,85577
2020073;-28,72367;-52,85661
1592699;-28,723064;-52,856342
1592698;-28,723244;-52,8561
1592697;-28,72344;-52,856167
2286141;-28,723454;-52,85623
2720152;-28,723804;-52,856445
2693684;-28,723804;-52,856503
2656122;-28,723845;-52,85644
2675677;-28,723806;-52,856503
2737241;-28,723806;-52,856503
2627625;-28,723856;-52,856464
2677139;-28,723885;-52,8565
2710241;-28,723879;-52,856472
2582547;-28,723904;-52,856464
2701639;-28,723911;-52,85643
2816152;-28,72392;-52,85639
2663470;-28,723877;-52,85642
2714184;-28,723873;-52,856396
2660430;-28,723864;-52,856403
2654072;-28,72381;-52,85638
2675723;-28,72381;-52,856384
2684719;-28,723808;-52,856373
2654929;-28,7238;-52,85638
2635027;-28,723745;-52,855988
1468887;-28,724495;-52,852417
1468883;-28,724882;-52,85259
2475824;-28,725323;-52,8522
1590821;-28,725416;-52,852177
2854330;-28,72528;-52,852123
1468882;-28,724657;-52,852142
1468881;-28,724741;-52,85209
1468879;-28,72484;-52,85199
1468878;-28,724874;-52,85194
1468875;-28,725029;-52,851685
1468874;-28,725044;-52,85157
1468871;-28,725351;-52,85156
1468870;-28,725357;-52,851547
1468873;-28,725027;-52,85149
1468877;-28,724865;-52,851734
1468880;-28,724785;-52,851852
1468886;-28,724312;-52,851986
1468224;-28,724314;-52,851803
1468872;-28,725094;-52,851295
1468866;-28,725136;-52,85121
1468868;-28,725191;-52,85124
1468867;-28,72508;-52,85123
2163519;-28,724936;-52,85106
1468865;-28,724867;-52,851112
1468862;-28,72491;-52,850956
1468864;-28,724785;-52,85102
2508579;-28,724726;-52,851025
1468234;-28,724733;-52,850945
1468233;-28,72453;-52,851006
1468229;-28,724361;-52,851276
1468228;-28,724234;-52,851288
1468225;-28,723993;-52,851295
2694989;-28,72408;-52,85126
1468227;-28,724133;-52,851173
1468230;-28,724281;-52,85105
1468231;-28,724396;-52,850975
1468235;-28,724262;-52,850525
1468236;-28,724247;-52,850407
1468237;-28,724089;-52,85047
1468239;-28,723711;-52,850727
2747824;-28,723566;-52,849903
1468241;-28,723515;-52,84985
2753849;-28,723476;-52,849873
2768546;-28,723515;-52,849808
2535833;-28,723448;-52,849747
1468243;-28,723387;-52,849716
1468244;-28,723312;-52,849586
1468245;-28,723223;-52,849487
1468246;-28,723198;-52,84945
2300017;-28,723099;-52,849342
1468247;-28,722858;-52,849644
1468248;-28,7228;-52,849754
1468249;-28,722591;-52,84982
1468250;-28,722652;-52,849693
1468251;-28,722725;-52,8496
1468252;-28,722792;-52,849583
1468253;-28,722872;-52,849174
1468254;-28,722713;-52,849014
1468255;-28,722664;-52,84899
1468256;-28,722635;-52,849
1468257;-28,72247;-52,8488
1468258;-28,722342;-52,848694
1468260;-28,722013;-52,848366
1468259;-28,722048;-52,848587
1468262;-28,721888;-52,848297
1468261;-28,72181;-52,84833
1468390;-28,721548;-52,8484
1468389;-28,721458;-52,848694
1468388;-28,721373;-52,84884
2781780;-28,721159;-52,849304
1468387;-28,721325;-52,849087
2023286;-28,72205;-52,84819
1592757;-28,722866;-52,84896
1468769;-28,723236;-52,849335
1468770;-28,723413;-52,84947
1468771;-28,7236;-52,849644
1468772;-28,723598;-52,84966
1468773;-28,723778;-52,849876
1468774;-28,72391;-52,84995
1468300;-28,723944;-52,849907
1468301;-28,724304;-52,850307
1468302;-28,724352;-52,85039
1468303;-28,724775;-52,850594
1468304;-28,72485;-52,85049
1468305;-28,724926;-52,850292
1468306;-28,72497;-52,85017
1468307;-28,725067;-52,849983
1468308;-28,725023;-52,84982
1468309;-28,725138;-52,849754
1468310;-28,72524;-52,849606
1468311;-28,725283;-52,84953
1468312;-28,725138;-52,849346
1468314;-28,725544;-52,84896
1468315;-28,725515;-52,8489
2778205;-28,725094;-52,848637
1468818;-28,72469;-52,84845
1468819;-28,724562;-52,84878
1468820;-28,724545;-52,84883
1468821;-28,72451;-52,848965
1468823;-28,724396;-52,849316
1468296;-28,724318;-52,849365
1468297;-28,724308;-52,849377
2618074;-28,72424;-52,84955
1468298;-28,724237;-52,84957
1468299;-28,72415;-52,849766
1468775;-28,724098;-52,849785
1468776;-28,724073;-52,849586
1468765;-28,723873;-52,84932
1468766;-28,723848;-52,849243
1468768;-28,723633;-52,849106
1468767;-28,723597;-52,849113
2767041;-28,723566;-52,84905
1468777;-28,724499;-52,848637
1468817;-28,725119;-52,848503
1468816;-28,725138;-52,848454
1468807;-28,725183;-52,84849
2583434;-28,725191;-52,848553
1468815;-28,725212;-52,84852
1468814;-28,725208;-52,848595
1468809;-28,725306;-52,84861
1468810;-28,725311;-52,848637
1468812;-28,725351;-52,84863
1468813;-28,725368;-52,8486
1468811;-28,725382;-52,848663
1468341;-28,725657;-52,848766
1468342;-28,72566;-52,84882
1468343;-28,725662;-52,84884
1468344;-28,725573;-52,848976
1468345;-28,725557;-52,849197
1468346;-28,72557;-52,849228
1468313;-28,725483;-52,849274
1468854;-28,725344;-52,8497
1468856;-28,72526;-52,849987
2357494;-28,72515;-52,850098
2115277;-28,725058;-52,85029
1468861;-28,725067;-52,850365
1468860;-28,725357;-52,85027
1468859;-28,725262;-52,850193
1468855;-28,725452;-52,849926
1468853;-28,725473;-52,84959
2441306;-28,7259;-52,849712
1468850;-28,726152;-52,849747
1468849;-28,726171;-52,849834
1468847;-28,725973;-52,85018
1468845;-28,725985;-52,85053
1468869;-28,725882;-52,850975
1468844;-28,726025;-52,85067
1468846;-28,726109;-52,8503
1468848;-28,726095;-52,85028
1468843;-28,726177;-52,85024
1468832;-28,7265;-52,84956
2285276;-28,726562;-52,849453
1468830;-28,726616;-52,849262
1468829;-28,726637;-52,849216
1468828;-28,726784;-52,848934
1468826;-28,726822;-52,84889
1468827;-28,72688;-52,8488
2173989;-28,727448;-52,848915
1468824;-28,727493;-52,84891
1590288;-28,727747;-52,84879
1590287;-28,727812;-52,848743
1590286;-28,727816;-52,848675
1590285;-28,727886;-52,8486
2767038;-28,727938;-52,848595
1590284;-28,72804;-52,848537
1590291;-28,728077;-52,84829
2089321;-28,727896;-52,848495
1590290;-28,727797;-52,848526
1590289;-28,727713;-52,84858
1468368;-28,727453;-52,848785
2425590;-28,727362;-52,848827
1468825;-28,72723;-52,84874
1468367;-28,72721;-52,848694
2101728;-28,726957;-52,848396
1468366;-28,727037;-52,84831
1468365;-28,72708;-52,848152
1468364;-28,727112;-52,84812
1468360;-28,727076;-52,848034
1468363;-28,727211;-52,84786
2326755;-28,727219;-52,84771
2324019;-28,727247;-52,847652
2246327;-28,72722;-52,847668
1468361;-28,727201;-52,847633
1468362;-28,727024;-52,847755
1468359;-28,726973;-52,84809
1468358;-28,726936;-52,848232
1468357;-28,726929;-52,848297
1468334;-28,726788;-52,848473
1468335;-28,726671;-52,84833
1468331;-28,726208;-52,848095
1468337;-28,726192;-52,84829
1468332;-28,726305;-52,84838
2538520;-28,726408;-52,848385
1468336;-28,726494;-52,848396
1468333;-28,726542;-52,84848
1468356;-28,726807;-52,848606
1468355;-28,7267;-52,848843
